OTU,ARMS_SWC_Bjorko1_20200131_20200518_MF100_s1_r1,ARMS_SWC_Bjorko1_20200131_20200518_MF500_s1_r1,ARMS_SWC_Bjorko1_20200131_20200518_SF40_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_MF100_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_MF500_s1_r1,ARMS_SWC_Gbg1_20200206_20200520_SF40_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_MF100_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_MF500_s1_r1,ARMS_SWC_Gbg2_20200206_20200520_SF40_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_MF100_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_MF500_s1_r1,ARMS_SWC_Gbg3_20200206_20200529_SF40_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_MF100_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_MF500_s1_r1,ARMS_SWC_Gbg4_20200206_20200529_SF40_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_MF100_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_MF500_s1_r1,ARMS_SWC_Helsingborg1_20200305_20200604_SF40_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_MF100_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_MF500_s1_r1,ARMS_SWC_Helsingborg2_20200305_20200604_SF40_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_MF100_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_MF500_s1_r1,ARMS_SWC_Hjuvik1_20200131_20200518_SF40_s1_r1,ARMS_SWC_Marstrand1_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand1_20200228_20200527_SF40_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_MF500_s1_r1,ARMS_SWC_Marstrand2_20200228_20200527_SF40_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_MF100_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_MF500_s1_r1,ARMS_SWC_Marstrand3_20200228_20200527_SF40_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg1_20200213_20200603_SF40_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg2_20200213_20200603_SF40_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_MF100_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_MF500_s1_r1,ARMS_SWC_Varberg3_20200213_20200603_SF40_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_MF100_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_MF500_s1_r1,ARMS_SWC_Preemraff1_20200401_20200715_SF40_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_MF100_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_MF500_s1_r1,ARMS_SWC_Preemraff2_20200401_20200715_SF40_s1_r1,Classification,TAXON.NCBI_TAX_ID
ASV_6135:e78066a1d5ed8900999b6b3b5c69ecf01b4c9bbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Laminariales;Phaeophyceae_7;Laminariales;Lessoniaceae;Ecklonia;Ecklonia radicosa,Ecklonia radicosa:2041055
ASV_6136:e78d8cf93156c699a5229b739b649dd49ec44e97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Tylototriton;Tylototriton yangi,Tylototriton yangi:1357719
ASV_6137:e796bded25bc804ce0f4c3eca7b75fee39abe907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Gobius;Gobius niger,Gobius niger:85417
ASV_6138:e798b97a5559dd199c6804d40ff5dabb0567f503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Membranoptera;Membranoptera weeksiae,Membranoptera weeksiae:158720
ASV_6139:e79fefa0df0c18bee7f651e62f931cfd379d65d3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Arthoniomycetes;Arthoniales;Arthoniaceae;Arthothelium;Arthothelium ruanum,Arthothelium ruanum:2080612
ASV_6140:e7ccf995a2b52a5ba5a69778cb10de59a9476d82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Picocystophyceae;Picocystales;Picocystaceae;Picocystis;Picocystis salinarum,Picocystis salinarum:88271
ASV_6141:e7d70b6ed330784746b1fad4a8ecd81bb883e640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Heilipodus;Heilipodus argentinicus,Heilipodus argentinicus:558364
ASV_6142:e7dff8397908dcc87afb44e8af06c50e4a4c4d72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae;Yarrowia;Yarrowia phangngaensis,Yarrowia phangngaensis:444778
ASV_6143:e7ed2b322c4dca3235ec3435d3bba90c717c0951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Haptista;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis globosa,Phaeocystis globosa:33658
ASV_6144:e7fd05328899e0bff5fb703135f8b173d56fa773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Callithamniaceae;Aglaothamnion;Aglaothamnion halliae,Aglaothamnion halliae:193175
ASV_6145:e811f730a94acdbab3ee120159918e3b64e0cf96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Lecanoromycetes;Phlyctidaceae;Phlyctidaceae;Phlyctis;Phlyctis boliviensis,Phlyctis boliviensis:1983619
ASV_6146:e8188fafd597cacc03ab40b64f9dee1b53a43bd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chlorophyta;Chlorophyceae;Sphaeropleales;Scenedesmaceae;Hariotina;Hariotina reticulata,Hariotina reticulata:183314
ASV_6147:e819b9f56b74c5e950c189854cd1a0d5b4318ff9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Thraustochytrida;Bigyra_2;Thraustochytrida;Thraustochytriaceae;Aurantiochytrium;Aurantiochytrium acetophilum,Aurantiochytrium acetophilum:2172886
ASV_6148:e83a01391e26dce636094f0af12c5f90f6a7a382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Triplophysa;Triplophysa rosa,Triplophysa rosa:992332
ASV_6149:e85699bec0cb80ea3aa4c2420d02a54ae4b0a8a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Accipitriformes;Accipitridae;Leptodon;Leptodon cayanensis,Leptodon cayanensis:321080
ASV_6150:e862e6e2544f6c191b6f05e64fd8910193f0036a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Veneroida;Corbiculidae;Geloina;Geloina coaxans,Geloina coaxans:499929
ASV_6151:e864624969292c16ef5d43d33a20aaa3cae2228f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Phyllophoraceae;Phyllophora;Phyllophora pseudoceranoides,Phyllophora pseudoceranoides:508189
ASV_6152:e880c743e0075c19723dc2ad806a10994b126595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_6153:e894a389222aa9f6c0ba6cf24568a79921d7b3db,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Capsaspora;Filasterea_1;Capsaspora;Capsaspora;Capsaspora;Capsaspora owczarzaki,Capsaspora owczarzaki:192875
ASV_6154:e8a96c3248e4e7eadb0fa2d500273a468b765f60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Grinnellia;Grinnellia americana,Grinnellia americana:131064
ASV_6155:e8b4c7aca73003a02e4a8ce6a1714ab327ef442a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Discosea;Flabellinia;Dactylopodida;Paramoebidae;Paramoeba;Paramoeba pemaquidensis,Paramoeba pemaquidensis:180228
ASV_6156:e8b5fc663bfbd753693f603696a48de82627c6a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella;Psathyrella candolleana,Psathyrella candolleana:71730
ASV_6157:e8bdadac5a14e6261eca0b1871f4e929a003b911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna,Marrus orthocanna:338249
ASV_6158:e8e7ac6b9f35fb4f38e0c6fe918041d1d01c3559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae;Synchytrium;Synchytrium taraxaci,Synchytrium taraxaci:1383262
ASV_6159:e8e8eee72d794b6d2f39e99fff7d162bb055a0f8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas;Palpitomonas bilix,Palpitomonas bilix:652834
ASV_6160:e8f70213f85fc3e749794cf63bb5ef839bdef367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales;Gomphonemataceae;Gomphonema;Gomphonema clevei,Gomphonema clevei:1223578
ASV_6161:e8f846a1b64fff306fcf0990929b68dec2f4a213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Gracilariales;Gracilariaceae;Gracilaria;Gracilaria cuneifolia,Gracilaria cuneifolia:340450
ASV_6162:e94b5d2c22ca6e881b853ec0f62e73e5740274c3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Nannizzia;Nannizzia nana,Nannizzia nana:119676
ASV_6163:e95f6255ae08571dd307e3360a05a68b0fc28829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Eukaryota;Cnidaria;Anthozoa;Actiniaria;Edwardsiidae;Edwardsianthus;Edwardsianthus gilbertensis,Edwardsianthus gilbertensis:478398
ASV_6164:e9a794ee9f0db61e22803844c0aeff24f8e96dff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Cladonematidae;Cladonema;Cladonema pacificum,Cladonema pacificum:499903
ASV_6165:ea154db23bc046ed58ce39b89281cad58f886900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa;Chrysoparadoxa australica,Chrysoparadoxa australica:2498842
ASV_6166:ea2879a1821faeccd6f51963f717cfcf8b4f3d86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Eunephthya;Eunephthya granulata,Eunephthya granulata:1267126
ASV_6167:ea2f6e43938dbd912804bc76982cae570ab5f715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Acanthotaenia;Acanthotaenia susanae,Acanthotaenia susanae:2528717
ASV_6168:ea3e594ce22095dafeb0822ba74bd1a12320c6cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Groenewaldozyma;Groenewaldozyma salmanticensis,Groenewaldozyma salmanticensis:49332
ASV_6169:ea3ff39fc81fd22898aa0654dadbf7708a808deb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ectocarpales;Phaeophyceae_16;Ectocarpales;Chordariaceae;Mesogloia;Mesogloia ikomae,Mesogloia ikomae:309742
ASV_6170:ea73dfdae06e18c09bae1e7c34da0bbb546565d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum;Colletotrichum fioriniae,Colletotrichum fioriniae:710243
ASV_6171:eabc816cc73bff072db3f51c566463c51c87bdab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Eukaryota;Jakobida;Jakobida;Jakobida;Jakobidae;Jakoba;Jakoba bahamiensis,Jakoba bahamiensis:221721
ASV_6172:eac3699ddd644c59e729f1311181b58d2f59c8fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Exechiopsis;Exechiopsis indecisa,Exechiopsis indecisa:1601824
ASV_6173:ead1aeb3f59dc48f46a8fbf13d9b7dc825ce1912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Aves;Passeriformes;Eulacestoma;Eulacestoma;Eulacestoma nigropectus,Eulacestoma nigropectus:461239
ASV_6174:eb01854826bbf47f17c178b0c1566ef2f1702ff2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Polyplacophora;Chitonida;Callochitonidae;Callochiton;Callochiton steinenii,Callochiton steinenii:2719128
ASV_6175:eb2b9ab566ff636f94be56f9b41ec23976008455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamata;Phyllodactylidae;Ptyodactylus;Ptyodactylus guttatus,Ptyodactylus guttatus:502503
ASV_6176:eb4483daa006bf3ff6fdec95c584464e8c3f16b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Delesseriaceae;Caloglossa;Caloglossa intermedia,Caloglossa intermedia:100879
ASV_6177:eb566d2b5f9f02bd4bd00620ba7d8fa2927f9503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Onygenales;Arthrodermataceae;Arthroderma;Arthroderma uncinatum,Arthroderma uncinatum:74035
ASV_6178:eb61ef27cd6a206c59367f6638f84ebb886e9d62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira ambiqua,Melosira ambiqua:70449
ASV_6179:eb6c7b72eca8aeb6c19bb1937df521f975644bcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Tsukubamonadida;Tsukubamonadida;Tsukubamonadida;Tsukubamonadidae;Tsukubamonas;Tsukubamonas globosa,Tsukubamonas globosa:875863
ASV_6180:eb750be7ae28d4b478b617e1685f4baa06e0a399,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Dictyochales;Dictyochophyceae_3;Dictyochales;Dictyocha;Dictyocha;Dictyocha speculum,Dictyocha speculum:35687
ASV_6181:eb7f6851a7489b793a934a133c318aa03cff63bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Pythiales;Oomycota_12;Pythiales;Pythiaceae;Pythium;Pythium schmitthenneri,Pythium schmitthenneri:1277646
ASV_6182:eb865409469cdc2a216b849b5d0290521fd16d20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Eremothecium;Eremothecium sinecaudum,Eremothecium sinecaudum:45286
ASV_6183:eba2d113ead615f67f228c449fd297aa0b6f4da7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Basidiomycota;Agaricomycetes;Polyporales;Polyporaceae;Ganoderma;Ganoderma applanatum,Ganoderma applanatum:29884
ASV_6184:ebbb903c5503562bddb7eb341efe7b30f56d6079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Porifera;Demospongiae;Tethyida;Tethyidae;Tethya;Tethya actinia,Tethya actinia:233783
ASV_6185:ebbf828cacb0d49740656f740127a0162a6ee2f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Amphibia;Anura;Rhacophoridae;Rhacophorus;Rhacophorus norhayatii,Rhacophorus norhayatii:1198082
ASV_6186:ebc6b0cdcab188e8484b8ebd106dc6f5eba8d10d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamata;Agamidae;Phrynocephalus;Phrynocephalus albolineatus,Phrynocephalus albolineatus:171642
ASV_6187:ebcc5ff40cc517505fa9777c591b7d2ed9350666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Argopecten;Argopecten ventricosus,Argopecten ventricosus:330902
ASV_6188:ebdf82150b78b3ebbbc069dc9f63ce1e9f93b969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida_2;Candida alai,Candida alai:434040
ASV_6189:ebe8de10dd11e6341ebc8b174140014a2b07997e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Amphibia;Gymnophiona;Caeciliidae;Caecilia;Caecilia gracilis,Caecilia gracilis:1415575
ASV_6190:ec0702d7361d885679b41f1944f9c748e731732c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Arthropoda;Insecta;Lepidoptera;Riodinidae;Chorinea;Chorinea amazon,Chorinea amazon:2249961
ASV_6191:ec1ec2d3c56fdc4cec97ee82638cfe314c793646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;Cladophialophora bantiana,Cladophialophora bantiana:89940
ASV_6192:ec1f43f19cefe3648d0352ade845cdca7ccf4134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa,Apolemia rubriversa:1390100
ASV_6193:ec21a5388f6197975b0b42d0e6698ecb3f734708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Rhodophyta;Florideophyceae;Ceramiales;Rhodomelaceae;Kuetzingia;Kuetzingia canaliculata,Kuetzingia canaliculata:228262
ASV_6194:ec4bf864bac2be1e3051e5fd36be8195a32f4715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Thalassiosiraceae;Thalassiosira;Thalassiosira curviseriata,Thalassiosira curviseriata:291032
ASV_6195:ec689ace66233a8067299e1a0395adb3b6ec8124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eukaryota;Chordata;Lepidosauria;Squamata;Sphaerodactylidae;Sphaerodactylus;Sphaerodactylus nigropunctatus,Sphaerodactylus nigropunctatus:58694
